ID_UB,BUSINESS_UNIT_UB,CUST_TYPE_UB,HCP_PRACTICE_STATUS_CD_UB,PROFESSIONAL_DESIGNATION_CD_UB,ME_NUM_UB,NPI_NUM_UB,IMS_ID_UB,SALUTATION_UB,LAST_NAME_UB,FIRST_NAME_UB,MIDDLE_NAME_UB,ALT_NAME_UB,SUFFIX_UB,GENDER_CD_UB,CORP_SPEC_CD_UB,CORP_SPEC_DESC_UB,PRI_CORP_SPEC_CD_UB,PRI_CORP_SPEC_DESC_UB,SEC_CORP_SPEC_CD_UB,SEC_CORP_SPEC_DESC_UB,TER_CORP_SPEC_CD_UB,TER_CORP_SPEC_DESC_UB,ADDR_ID_UB,ADDR_VALID_STATUS_UB,ADDR_VERF_DELV_IND_UB,LINE1_ADDR_UB,LINE2_ADDR_UB,LINE3_ADDR_UB,LINE4_ADDR_UB,CITY_UB,STATE_UB,ZIP_CD_UB,ZIP_4_UB,MSA_UB,CBSA_UB,COUNTRY_UB,PDRP_FLG_UB,PDRP_FLG_EFF_DATE_UB,CONTACT_IND_UB,COUNTY_CD_UB,COUNTY_NM_UB
2079262802,1,NPRS,ACT,,,1111111178,,,Last_name68,First_name69,Middle_name68,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2027010549,Y,Y,1090 Saint Nicholas Ave 165,,,,New York,NY,10032,3809,,,US,U,,UNSPEC,36061,NEW YORK
2085932021,1,NPRS,ACT,MD,,1111111179,,,Last_name69,First_name70,Middle_name69,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2037176506,Y,Y,800 Independence Blvd,Virginia Beach Ind,,,Virginia Beach,VA,23455,6005,,,US,U,,UNSPEC,51810,VIRGINIA BEACH CITY
2086715241,1,NPRS,ACT,DO,,1111111180,,,Last_name70,First_name71,Middle_name70,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2037177007,Y,Y,601 Elmwood Ave,Monroe,,,Rochester,NY,14642,1,,,US,U,,UNSPEC,36055,MONROE
2086396567,1,NPRS,ACT,MD,,1111111181,,,Last_name71,First_name72,Middle_name71,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2037177109,Y,Y,2863 Highway 45 Byp,Madison,,,Jackson,TN,38305,3618,,,US,U,,UNSPEC,47113,MADISON
2110288410,1,NPRS,ACT,,,1111111182,,,Last_name72,First_name73,Middle_name72,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2037177432,Y,Y,3045 Sw Port St Lucie Blvd,St Lucie,,,Port St Lucie,FL,34953,3226,,,US,U,,UNSPEC,12111,SAINT LUCIE
2085646147,1,NPRS,ACT,PHM,,1111111183,,,Last_name73,First_name74,Middle_name73,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2037179637,Y,Y,3254 Kimball Ave,Riley,,,Manhattan,KS,66503,2157,,,US,U,,UNSPEC,20161,RILEY
2086723420,1,NPRS,ACT,NP,,1111111184,,,Last_name74,First_name75,Middle_name74,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2037179735,Y,Y,1521 Gull Rd,Kalamazoo,,,Kalamazoo,MI,49048,1640,,,US,U,,UNSPEC,26077,KALAMAZOO
2030944062,1,NPRS,ACT,,,1111111185,,MS.,Last_name75,First_name76,Middle_name75,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2016133818,N,N,720 Harrison Avenue Dob503,,,,Boston,MA,2118,,,,US,U,,UNSPEC,,
2080400064,1,NPRS,ACT,,,1111111186,,,Last_name76,First_name77,Middle_name76,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2016136683,Y,Y,5 E 17th St Fl 2,,,,New York,NY,10003,1949,,,US,U,,UNSPEC,61,NEW YORK
2111955967,1,NPRS,ACT,,,1111111187,,,Last_name77,First_name78,Middle_name77,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2035101503,Y,Y,812 Candy Park Rd,,,,Pembroke,NC,28372,9129,,,US,U,,UNSPEC,37155,ROBESON
2052086349,1,NPRS,ACT,OFST,,1111111188,,MS.,Last_name78,First_name79,Middle_name78,,,F,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2035104201,Y,Y,1600 167th St Ste 500,,,,Calumet City,IL,60409,4533,,,US,U,,UNSPEC,17031,COOK
2006623468,1,PRES,ACT,MD,4960709001,1111111189,6443910,DR.,Last_name79,First_name80,Middle_name79,,,F,NPM,NEONATAL-PERINATAL MEDICINE,NPM,NEONATAL-PERINATAL MEDICINE,PD,PEDIATRICS,UNSPEC,UNSPECIFIED VALUE,2035104284,Y,Y,9300 Valley Childrens Pl,Sc05,,,Madera,CA,93636,8761,,,US,U,,UNSPEC,6039,MADERA
2058183548,1,NPRS,ACT,OFST,,1111111190,,MS.,Last_name80,First_name81,Middle_name80,,,F,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2005791675,Y,Y,363 Vanadium Rd,,,,Pittsburgh,PA,15243,1497,,,US,U,,UNSPEC,42003,ALLEGHENY
2008982194,1,NPRS,ACT,COUN,,1111111191,,MS.,Last_name81,First_name82,Middle_name81,,,F,BHAV,BEHAVIORAL HEALTH & SOCIAL SERVICES,BHAV,BEHAVIORAL HEALTH & SOCIAL SERVICES,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2020155561,Y,Y,734 10th Ave,,,,San Diego,CA,92101,6502,,,US,U,,UNSPEC,6073,SAN DIEGO
2013800461,1,NPRS,ACT,,,1111111192,,MS.,Last_name82,First_name83,Middle_name82,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2020156966,Y,Y,5405 Jonestown Rd Ste 103,,,,Harrisburg,PA,17112,4021,,,US,U,,UNSPEC,43,DAUPHIN
2044529924,1,NPRS,ACT,,,1111111193,,MS.,Last_name83,First_name84,Middle_name83,,,F,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2018258459,Y,Y,922 Willow Dr,,,,Shreveport,LA,71118,4041,,,US,U,,UNSPEC,22017,CADDO
2004850083,1,NPRS,ACT,RN,,1111111194,4492830,MS.,Last_name84,First_name85,Middle_name84,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,LPN,LICENSED PRACTICAL NURSE,UNSPEC,UNSPECIFIED VALUE,1007388581,Y,Y,5160 Coopermill Rd,,,,Zanesville,OH,43701,8199,,,US,U,,UNSPEC,39119,MUSKINGUM
2006661590,1,PRES,ACT,MD,480412013,1111111195,6498755,DR.,Last_name85,First_name86,Middle_name85,,,M,ORS,ORTHOPEDIC SURGERY,ORS,ORTHOPEDIC SURGERY,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,1007390755,Y,Y,19255 Sw 65th Ave Ste 200,,,,Tualatin,OR,97062,9712,,,US,U,,UNSPEC,41067,WASHINGTON
2011803702,1,NPRS,ACT,,,1111111196,,MR.,Last_name86,First_name87,Middle_name86,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,1007392987,Y,Y,2801 Ocean Park Blvd 346,,,,Santa Monica,CA,90405,2905,,,US,U,,UNSPEC,37,LOS ANGELES
2045614385,1,NPRS,ACT,,,1111111197,,MS.,Last_name87,First_name88,Middle_name87,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2006412956,Y,Y,106 Edwards St,,,,Newton,IL,62448,1736,,,US,U,,UNSPEC,79,JASPER
2114136102,1,NPRS,ACT,UNSPEC,,1111111198,,,Last_name88,First_name89,Middle_name88,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2006413123,Y,Y,700 E Southport Rd,,,,Indianapolis,IN,46227,8553,,,US,U,,UNSPEC,18097,MARION
2023667461,1,NPRS,ACT,,,1111111199,,,Last_name89,First_name90,Middle_name89,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2006414488,Y,Y,3539 Little Rd,,,,Trinity,FL,34655,1811,,,US,U,,UNSPEC,101,PASCO
2080440815,1,NPRS,ACT,,,1111111200,,,Last_name90,First_name91,Middle_name90,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2027004804,Y,Y,101 Centerpoint Dr,,,,Middletown,CT,6457,7568,,,US,U,,UNSPEC,9007,MIDDLESEX
2112965736,1,NPRS,ACT,MD,,1111111201,,,Last_name91,First_name92,Middle_name91,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2027008090,Y,Y,11107 Ulysses St Ne Ste 100,,,,Blaine,MN,55434,4264,,,US,U,,UNSPEC,27003,ANOKA
2069268930,1,NPRS,ACT,COUN,,1111111202,,MS.,Last_name92,First_name93,Middle_name92,,,F,BHAV,BEHAVIORAL HEALTH & SOCIAL SERVICES,BHAV,BEHAVIORAL HEALTH & SOCIAL SERVICES,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2027011469,Y,Y,5220 Lee Blvd Unit 6,,,,Lehigh Acres,FL,33971,1038,,,US,U,,UNSPEC,12071,LEE
2079315791,1,NPRS,ACT,,,1111111203,,,Last_name93,First_name94,Middle_name93,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2006412757,Y,Y,4055 Valley View Ln,,,,Dallas,TX,75244,5074,,,US,U,,UNSPEC,48113,DALLAS
2114109419,1,NPRS,ACT,UNSPEC,,1111111204,,,Last_name94,First_name95,Middle_name94,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2006413248,Y,Y,601 Poydras St,,,,New Orleans,LA,70130,6029,,,US,U,,UNSPEC,71,ORLEANS
2068724246,1,NPRS,ACT,OTHR,,1111111205,,MS.,Last_name95,First_name96,Middle_name95,,,F,MSTH,MASSAGE THERAPY,MSTH,MASSAGE THERAPY,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2027011620,Y,Y,12200 San Servando Ave,,,,North Port,FL,34287,1229,,,US,U,,UNSPEC,12115,SARASOTA
2129730513,1,NPRS,ACT,OTHR,,1111111206,,,Last_name96,First_name97,Middle_name96,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2037178802,Y,Y,157 Locust St,Dubuque,,,Dubuque,IA,52001,7660,,,US,U,,UNSPEC,19061,DUBUQUE
2085766728,1,NPRS,ACT,NP,,1111111207,,,Last_name97,First_name98,Middle_name97,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2037178811,Y,Y,1350 Hickory St,Brevard,,,Melbourne,FL,32901,3224,,,US,U,,UNSPEC,12009,BREVARD
2049590667,1,NPRS,ACT,RN,,1111111208,6368039,MS.,Last_name98,First_name99,Middle_name98,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,LPN,LICENSED PRACTICAL NURSE,UNSPEC,UNSPECIFIED VALUE,2020158157,Y,Y,12054 23rd St,,,,Santa Fe,TX,77510,2055,,,US,U,,UNSPEC,167,GALVESTON
2048138143,1,NPRS,ACT,RN,,1111111209,5743223,,Last_name99,First_name100,Middle_name99,,,U,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2021622989,Y,Y,2595 Chalmette Ct,,,,Rocklin,CA,95677,3725,,,US,U,,UNSPEC,61,PLACER
2045836044,1,NPRS,ACT,,,1111111210,,MR.,Last_name100,First_name101,Middle_name100,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,1007383033,Y,Y,1250 N Wilson Ave,,,,Loveland,CO,80537,4461,,,US,U,,UNSPEC,69,LARIMER
2068537483,1,NPRS,ACT,OTHR,,1111111211,,MS.,Last_name101,First_name102,Middle_name101,,,F,MSTH,MASSAGE THERAPY,MSTH,MASSAGE THERAPY,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2027007132,Y,Y,17609 Ne 88th Pl,,,,Redmond,WA,98052,3252,,,US,U,,UNSPEC,53033,KING
2055877277,1,NPRS,ACT,OFST,,1111111212,,MR.,Last_name102,First_name103,Middle_name102,,,M,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2006413123,Y,Y,700 E Southport Rd,,,,Indianapolis,IN,46227,8553,,,US,U,,UNSPEC,18097,MARION
2077899621,1,NPRS,ACT,OTHR,,1111111213,,MS.,Last_name103,First_name104,Middle_name103,,,F,OCCT,OCCUPATIONAL THERAPY,OCCT,OCCUPATIONAL THERAPY,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2023658478,Y,Y,5701 N University Dr,,,,Parkland,FL,33067,1703,,,US,U,,UNSPEC,12011,BROWARD
2039161021,1,NPRS,ACT,,,1111111214,,,Last_name104,First_name105,Middle_name104,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2006412757,Y,Y,4055 Valley View Ln,,,,Dallas,TX,75244,5074,,,US,U,,UNSPEC,113,DALLAS
2034953061,1,NPRS,ACT,PHR,,1111111215,,MR.,Last_name105,First_name106,Middle_name105,,,M,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2006415941,Y,Y,1650 Champlin Ave,,,,Utica,NY,13502,4801,,,US,U,,UNSPEC,36065,ONEIDA
2002802499,1,PRES,ACT,MD,201299104,1111111216,2133002,DR.,Last_name106,First_name107,Middle_name106,,,F,OBG,OBSTETRICS & GYNECOLOGY,OBG,OBSTETRICS & GYNECOLOGY,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2027007090,Y,Y,830 S Limestone,,,,Lexington,KY,40536,1,,,US,U,,UNSPEC,21067,FAYETTE
2062311701,1,NPRS,ACT,SW,,1111111217,,MS.,Last_name107,First_name108,Middle_name107,,,F,CSW,CLINICAL SOCIAL WORKER,CSW,CLINICAL SOCIAL WORKER,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2027007558,Y,Y,9301 Las Ramblas Ct Unit D,,,,Parker,CO,80134,4227,,,US,U,,UNSPEC,35,DOUGLAS
2057043556,1,NPRS,ACT,SW,,1111111218,,MS.,Last_name108,First_name109,Middle_name108,,,F,CSW,CLINICAL SOCIAL WORKER,CSW,CLINICAL SOCIAL WORKER,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2027009956,Y,Y,125 N Concord St,,,,Knoxville,TN,37919,2330,,,US,U,,UNSPEC,47093,KNOX
2081200968,1,NPRS,ACT,COUN,,1111111219,,MS.,Last_name109,First_name110,Middle_name109,,,F,BHAV,BEHAVIORAL HEALTH & SOCIAL SERVICES,BHAV,BEHAVIORAL HEALTH & SOCIAL SERVICES,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2027011357,Y,Y,5900 Warm Springs Rd Ste J,,,,Columbus,GA,31909,4597,,,US,U,,UNSPEC,215,MUSCOGEE
2072478489,1,NPRS,ACT,COUN,,1111111220,,MS.,Last_name110,First_name111,Middle_name110,,,F,BHAV,BEHAVIORAL HEALTH & SOCIAL SERVICES,BHAV,BEHAVIORAL HEALTH & SOCIAL SERVICES,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2027012697,Y,Y,1881 Nw 123rd Ave,,,,Pembroke Pines,FL,33026,3825,,,US,U,,UNSPEC,11,BROWARD
2085883538,1,NPRS,ACT,MD,,1111111221,,,Last_name111,First_name112,Middle_name111,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2037176506,Y,Y,800 Independence Blvd,Virginia Beach Ind,,,Virginia Beach,VA,23455,6005,,,US,U,,UNSPEC,51810,VIRGINIA BEACH CITY
2086076788,1,NPRS,ACT,MD,,1111111222,,,Last_name112,First_name113,Middle_name112,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2037176907,Y,Y,3700 Washington Ave,Vanderburgh,,,Evansville,IN,47714,541,,,US,U,,UNSPEC,18163,VANDERBURGH
2129684668,1,NPRS,ACT,MD,,1111111223,,,Last_name113,First_name114,Middle_name113,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2037176965,Y,Y,6655 Martway St,Johnson,,,Mission,KS,66202,3290,,,US,U,,UNSPEC,20091,JOHNSON
2085691869,1,NPRS,ACT,PHM,,1111111224,,,Last_name114,First_name115,Middle_name114,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2037178138,Y,Y,731 S Main St Ste B,Acadia,,,Church Point,LA,70525,4109,,,US,U,,UNSPEC,22001,ACADIA
2086109822,1,NPRS,ACT,MD,,1111111225,,,Last_name115,First_name116,Middle_name115,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2037178219,Y,Y,215 Pesetas Ln Ste A,Santa Barbara,,,Santa Barbara,CA,93110,1416,,,US,U,,UNSPEC,6083,SANTA BARBARA
2086444152,1,NPRS,ACT,MD,,1111111226,,,Last_name116,First_name117,Middle_name116,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2037178228,Y,Y,800 Riverside Dr,Waupaca,,,Waupaca,WI,54981,1943,,,US,U,,UNSPEC,55135,WAUPACA
2086539448,1,NPRS,ACT,MD,,1111111227,,,Last_name117,First_name118,Middle_name117,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2037178228,Y,Y,800 Riverside Dr,Waupaca,,,Waupaca,WI,54981,1943,,,US,U,,UNSPEC,55135,WAUPACA
2086599256,1,NPRS,ACT,OFST,,1111111228,,,Last_name118,First_name119,Middle_name118,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2037178472,N,N,45 Lady Luck Dr,Pine,,,Hinckley,MN,55037,,,,US,U,,UNSPEC,,
2086218765,1,NPRS,ACT,MD,,1111111229,,,Last_name119,First_name120,Middle_name119,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2037178811,Y,Y,1350 Hickory St,Brevard,,,Melbourne,FL,32901,3224,,,US,U,,UNSPEC,12009,BREVARD
2115272295,1,NPRS,ACT,,,1111111230,,,Last_name120,First_name121,Middle_name120,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2037179644,Y,Y,150 Altama Connector,Glynn,,,Brunswick,GA,31525,2203,,,US,U,,UNSPEC,13127,GLYNN
2085822163,1,NPRS,ACT,,,1111111231,,,Last_name121,First_name122,Middle_name121,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2037179709,Y,Y,2201 Jackson Blvd Ste 101,Pennington,,,Rapid City,SD,57702,4339,,,US,U,,UNSPEC,46103,PENNINGTON
2086043213,1,NPRS,ACT,PA,,1111111232,,,Last_name122,First_name123,Middle_name122,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2037179722,Y,Y,730 W Market St,Allen,,,Lima,OH,45801,4602,,,US,U,,UNSPEC,39003,ALLEN
2085820697,1,NPRS,ACT,MD,,1111111233,,,Last_name123,First_name124,Middle_name123,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2037179777,Y,Y,775 Gateway Dr Ste 1010,Seminole,,,Altamonte Springs,FL,32714,1524,,,US,U,,UNSPEC,12117,SEMINOLE
2071655234,1,NPRS,ACT,,,1111111234,,,Last_name124,First_name125,Middle_name124,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2016132522,Y,Y,6350 W Andrew Johnson Hwy Dept 100,,,,Talbott,TN,37877,8605,,,US,U,,UNSPEC,63,HAMBLEN
2025564865,1,NPRS,ACT,,,1111111235,,MS.,Last_name125,First_name126,Middle_name125,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2016133555,Y,Y,14315 Sw 177th Ter,,,,Miami,FL,33177,2625,,,US,U,,UNSPEC,86,MIAMI-DADE
2059349189,1,NPRS,ACT,PT,,1111111236,,MS.,Last_name126,First_name127,Middle_name126,,,F,PHTH,PHYSICAL THERAPY,PHTH,PHYSICAL THERAPY,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2016133662,Y,Y,15204 Omega Dr Ste 310,,,,Rockville,MD,20850,4816,,,US,U,,UNSPEC,24031,MONTGOMERY
2047347633,1,PRES,ACT,NP,,1111111237,7729926,MS.,Last_name127,First_name128,Middle_name127,,,F,FM,FAMILY MEDICINE,FM,FAMILY MEDICINE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,2016134048,Y,Y,3390 University Ave Ste 100,,,,Riverside,CA,92501,3315,,,US,U,,UNSPEC,6065,RIVERSIDE
2052972757,1,NPRS,ACT,UNSPEC,,1111111238,,MS.,Last_name128,First_name129,Middle_name128,,,F,CMCC,CASE MANAGER/CARE COORDINATOR,CMCC,CASE MANAGER/CARE COORDINATOR,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2016134254,Y,Y,311 Whittington Ave,,,,Hot Springs,AR,71901,3407,,,US,U,,UNSPEC,51,GARLAND
2045438089,1,NPRS,ACT,,,1111111239,,MS.,Last_name129,First_name130,Middle_name129,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2016135981,Y,Y,8865 Norwin Ave Ste 27,,,,North Huntingdon,PA,15642,2769,,,US,U,,UNSPEC,129,WESTMORELAND
2044728518,1,NPRS,ACT,,,1111111240,,MS.,Last_name130,First_name131,Middle_name130,,,F,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2016135981,Y,Y,8865 Norwin Ave Ste 27,,,,North Huntingdon,PA,15642,2769,,,US,U,,UNSPEC,129,WESTMORELAND
2002509382,1,NPRS,ACT,DDS,,1111111241,1600128,,Last_name131,First_name132,Middle_name131,,,U,DGP,DENTIST,DGP,DENTIST,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2016136243,Y,Y,11777 San Vicente Blvd Ste 521,,,,Los Angeles,CA,90049,5050,,,US,U,,UNSPEC,37,LOS ANGELES
2025567706,1,NPRS,ACT,,,1111111242,,,Last_name132,First_name133,Middle_name132,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2016136270,Y,Y,17 Post Ln,,,,Wayne,NJ,7470,7414,,,US,U,,UNSPEC,31,PASSAIC
2063000204,1,NPRS,ACT,UNSPEC,,1111111243,,MS.,Last_name133,First_name134,Middle_name133,,,F,HHPC,HOME HEALTH/PERSONAL CARE,HHPC,HOME HEALTH/PERSONAL CARE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2016136355,Y,Y,962 Wayne Ave Ste 600,,,,Silver Spring,MD,20910,4453,,,US,U,,UNSPEC,24031,MONTGOMERY
2079785703,1,NPRS,ACT,,,1111111244,,,Last_name134,First_name135,Middle_name134,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2035101710,N,N,1 Saint Mary Pl,,,,Shreveport,LA,71101,4307,,,US,U,,UNSPEC,,
2110877997,1,NPRS,ACT,MD,,1111111245,,,Last_name135,First_name136,Middle_name135,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2035102302,Y,Y,101 Manning Dr Clb,,,,Chapel Hill,NC,27599,1,,,US,U,,UNSPEC,37135,ORANGE
2073223663,1,NPRS,ACT,UNSPEC,,1111111246,,,Last_name136,First_name137,Middle_name136,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2035102817,N,N,1301 Ks Highway 264,,,,Larned,KS,67550,,,,US,U,,UNSPEC,,
